genes;avg_log2FC;p_val;adj.P.Val;pct.1;pct.2;tested_cluster;control_cluster;min.pct
MT-ND5;0,708756622253554;2,8255355024524e-08;0,000386194192475194;0,979;0,986;2;All_Others;0,75
MT-CYB;0,692751863435273;4,04362604113966e-08;0,000552682807302969;1;1;2;All_Others;0,75
ETS1;1,0989636120963;5,82956288997424e-08;0,00079678465580168;0,771;0,542;2;All_Others;0,75
GSTK1;0,912757256980924;1,58481587243206e-07;0,00216612633444014;0,76;0,717;2;All_Others;0,75
CD3E;0,737884065486177;3,41282187584224e-07;0,00466464493990118;0,771;0,459;2;All_Others;0,75
TAGLN2;1,63230214805164;4,71293751895099e-07;0,00644164300090221;0,792;0,73;2;All_Others;0,75
EVL;0,704249270431506;7,18404871621458e-07;0,00981915778532209;0,865;0,629;2;All_Others;0,75
MT-ND6;0,938717646428168;1,38320035736453e-06;0,0189055824844584;0,885;0,764;2;All_Others;0,75
MTRNR2L12;0,609616225929813;2,02977669977869e-06;0,0277429879325752;1;0,999;2;All_Others;0,75
MS4A1;10,5429837029414;1,02916538069071e-164;1,40666324232807e-160;0,943;0,003;3;All_Others;0,75
IGHM;12,5943428467823;2,82284073026713e-164;3,85825871012912e-160;0,931;0,001;3;All_Others;0,75
BANK1;7,92433716962436;9,03534267095817e-139;1,23495063626656e-134;0,885;0,015;3;All_Others;0,75
FCER2;8,66448509147872;3,07691075396278e-134;4,20552161851633e-130;0,805;0,005;3;All_Others;0,75
CD79A;7,8753211799151;1,46310478815835e-132;1,99977162445483e-128;0,931;0,031;3;All_Others;0,75
NIBAN3;7,07284739918875;3,62724008021329e-131;4,95771174163553e-127;0,908;0,027;3;All_Others;0,75
CD79B;5,5512521140032;4,14097386251459e-100;5,65988307528494e-96;0,908;0,072;3;All_Others;0,75
RALGPS2;5,26470943987979;1,37684550260598e-98;1,88187243296186e-94;0,862;0,057;3;All_Others;0,75
AFF3;4,47924318098195;3,64358067643514e-77;4,98004606855155e-73;0,816;0,083;3;All_Others;0,75
HLA-DQB1;3,97575962539815;9,566525606815e-75;1,30755271993947e-70;0,966;0,173;3;All_Others;0,75
NAA35;4,24380025660775;1,28528165310953e-70;1,75672296347011e-66;0,805;0,098;3;All_Others;0,75
HVCN1;4,01606541003556;3,98715054393014e-65;5,44963736344371e-61;0,908;0,173;3;All_Others;0,75
IRF8;3,59153268259378;2,35379119790509e-56;3,21716180929667e-52;0,793;0,12;3;All_Others;0,75
HLA-DMA;2,81525083719881;3,39403792765415e-54;4,63897103951769e-50;0,954;0,225;3;All_Others;0,75
HLA-DQA1;3,06327871250592;1,07661537263798e-53;1,47151789132158e-49;1;0,369;3;All_Others;0,75
HLA-DRB1;2,78005000249149;1,61188812499769e-52;2,20312868924684e-48;0,977;0,339;3;All_Others;0,75
HLA-DPB1;2,61026077554005;9,07090721992038e-50;1,23981159881872e-45;0,977;0,341;3;All_Others;0,75
HLA-DPA1;2,65700702243224;9,33919939055446e-50;1,27648177270098e-45;0,966;0,332;3;All_Others;0,75
MEF2C;2,86208810947449;2,50599664263365e-49;3,42519621115168e-45;0,92;0,23;3;All_Others;0,75
CD74;3,55524020003023;5,52336148981079e-49;7,54933048427339e-45;1;0,837;3;All_Others;0,75
CD37;2,37042125782998;1,04941840256311e-46;1,43434507262326e-42;1;0,892;3;All_Others;0,75
HLA-DRB3;2,45382065507679;1,13280123975889e-42;1,54831273450245e-38;0,782;0,161;3;All_Others;0,75
SNX2;2,38048031511534;2,97980916223304e-34;4,07280316294011e-30;0,851;0,305;3;All_Others;0,75
HLA-DRA;1,82091732921984;2,28366174062429e-29;3,12130886708528e-25;0,77;0,208;3;All_Others;0,75
NAPSB;1,83370400490006;1,5418989216844e-28;2,10746744615824e-24;0,805;0,219;3;All_Others;0,75
FCMR;1,92476723549573;3,82342021733708e-25;5,22585075305632e-21;0,897;0,45;3;All_Others;0,75
PRKCB;1,50956026648946;1,00932804960427e-22;1,37954957819912e-18;0,874;0,437;3;All_Others;0,75
LTB;1,21935327022638;7,47123874543013e-22;1,02116891172539e-17;0,977;0,602;3;All_Others;0,75
REL;1,88031589738589;2,90330998918236e-20;3,96824409321445e-16;0,793;0,365;3;All_Others;0,75
CD52;0,994169328706567;2,13133446977988e-19;2,91310795329515e-15;0,966;0,888;3;All_Others;0,75
EZR;1,63304345027036;4,42623893526916e-19;6,04978337672589e-15;0,828;0,444;3;All_Others;0,75
MT-ND4L;0,818309880833334;8,19075572159969e-16;1,11951249202825e-11;1;0,929;3;All_Others;0,75
LAPTM5;0,864373262626324;9,64845923107415e-16;1,31875140770322e-11;0,954;0,917;3;All_Others;0,75
SNX3;1,44376993838303;2,88627537763862e-15;3,94496118615647e-11;0,805;0,541;3;All_Others;0,75
SELL;0,978712945320545;3,05380370168981e-14;4,17393889946963e-10;0,954;0,662;3;All_Others;0,75
RPL18A;0,583942104617674;1,4670429523052e-13;2,00515430721075e-09;0,977;0,967;3;All_Others;0,75
SEC62;1,1715172426176;4,12145712214486e-13;5,6332075945476e-09;0,839;0,542;3;All_Others;0,75
CD81;1,27830086725543;6,03309234635e-13;8,24603061899118e-09;0,77;0,477;3;All_Others;0,75
SP100;1,29157547994449;6,33556907499006e-13;8,65945581169642e-09;0,805;0,523;3;All_Others;0,75
POU2F2;1,06695500737188;1,6007084065108e-12;2,18784825001896e-08;0,793;0,39;3;All_Others;0,75
PLCG2;0,832813393017926;2,12875390851153e-12;2,90958084215356e-08;0,759;0,395;3;All_Others;0,75
MT-CO2;0,523785806391056;1,81855851717797e-11;2,48560578127885e-07;1;1;3;All_Others;0,75
BTG1;0,830100559529252;2,55897268583614e-11;3,49760386700084e-07;0,954;0,902;3;All_Others;0,75
LIMD2;0,750564360654666;4,59564350546695e-11;6,28132554327222e-07;0,954;0,88;3;All_Others;0,75
FOXP1;1,21120577087817;4,68113223178419e-11;6,39817153440263e-07;0,77;0,503;3;All_Others;0,75
TAGLN2;0,656148399984812;1,0382190383119e-10;1,4190377815647e-06;0,897;0,718;3;All_Others;0,75
MT-ND6;0,785190739590222;5,0782183438584e-10;6,94090883238566e-06;0,954;0,757;3;All_Others;0,75
ZFP36L1;0,955943855161921;6,5237885819921e-10;8,91671423386681e-06;0,885;0,737;3;All_Others;0,75
RCSD1;0,843292868302357;1,08553681657358e-09;1,48371172089276e-05;0,897;0,685;3;All_Others;0,75
PTPN6;0,993835811610256;1,77168286500768e-09;2,4215361398925e-05;0,874;0,639;3;All_Others;0,75
CD53;0,99978751030881;7,32582002689085e-09;0,000100129308127544;0,828;0,621;3;All_Others;0,75
SMAP2;0,738284622558292;4,22033253274835e-08;0,000576835050576044;0,885;0,677;3;All_Others;0,75
UCP2;0,849789943312455;1,40159071228897e-07;0,00191569418555657;0,839;0,67;3;All_Others;0,75
RPS5;0,547627993826916;1,69107895408896e-07;0,00231136671444879;0,943;0,903;3;All_Others;0,75
GDI2;0,782786404525716;5,21478029059448e-07;0,00712756170118454;0,816;0,583;3;All_Others;0,75
SEPTIN6;0,641052396374938;9,44851529694486e-07;0,0129142307078642;0,759;0,526;3;All_Others;0,75
RPSA;0,507100647942378;1,30646757209039e-06;0,0178567987753315;0,966;0,881;3;All_Others;0,75
CD8B;4,86024697529665;7,67221196054574e-113;1,04863793076739e-108;0,986;0,055;4;All_Others;0,75
CD8A;3,59267080739357;1,12651396363735e-82;1,53971928549953e-78;0,945;0,082;4;All_Others;0,75
NELL2;2,43022517943365;6,15125885082035e-38;8,40754059730126e-34;0,767;0,144;4;All_Others;0,75
CTSW;1,09793632718827;3,89427651057705e-28;5,32269713465671e-24;0,918;0,259;4;All_Others;0,75
LEF1;1,54772915879503;3,3695872604051e-25;4,60555186752168e-21;0,973;0,333;4;All_Others;0,75
RPS3A;0,831054210416585;1,43342572600118e-24;1,95920628229841e-20;1;0,971;4;All_Others;0,75
CD7;1,46236880293842;3,04469406791579e-24;4,16148785202731e-20;0,973;0,405;4;All_Others;0,75
OXNAD1;1,70027239062088;4,21210064419824e-23;5,75709916049015e-19;0,822;0,247;4;All_Others;0,75
RPS12;0,87818762508777;7,11330745570851e-23;9,72246863046239e-19;1;0,968;4;All_Others;0,75
CCR7;1,43203771781221;2,24093175921556e-21;3,06290552849582e-17;0,918;0,385;4;All_Others;0,75
RPS21;0,739306122789506;6,9905743862615e-21;9,55471707114221e-17;1;0,972;4;All_Others;0,75
RPL32;0,769408689022282;1,26564857315969e-20;1,72988846979467e-16;1;0,973;4;All_Others;0,75
RPS14;0,720837717678361;1,64485882888119e-20;2,24819304731481e-16;1;0,968;4;All_Others;0,75
RPS6;0,79653400585001;2,36256943131549e-20;3,22915989872201e-16;1;0,959;4;All_Others;0,75
RPS28;0,619333607629334;2,7476495151929e-20;3,75548735736566e-16;1;0,968;4;All_Others;0,75
CD27;1,47629899416557;4,18105602409372e-20;5,71466737373129e-16;0,918;0,346;4;All_Others;0,75
RPS8;0,6987269739748;6,10006892104099e-20;8,33757420127883e-16;1;0,968;4;All_Others;0,75
RPS3;0,816460765964462;7,07203629737373e-20;9,66605921125041e-16;1;0,965;4;All_Others;0,75
RPL14;0,78637685943421;1,07049286732501e-19;1,46314965105982e-15;1;0,952;4;All_Others;0,75
RPS13;0,639600008909875;1,78465461455095e-19;2,43926592716824e-15;1;0,963;4;All_Others;0,75
RPL34;0,635056338468842;4,38157608328102e-19;5,9887381906285e-15;1;0,972;4;All_Others;0,75
RPL12;0,651634119552223;7,76710699836332e-19;1,0616081845363e-14;1;0,969;4;All_Others;0,75
RPS5;0,900306901126476;1,2678625532231e-18;1,73291453774533e-14;1;0,898;4;All_Others;0,75
RPL5;0,791752613202946;1,43939387420802e-18;1,96736354726752e-14;1;0,943;4;All_Others;0,75
NPM1;0,99917180130181;2,11784160419508e-18;2,89466590461383e-14;1;0,791;4;All_Others;0,75
RPL19;0,639184413724087;2,33728370126024e-18;3,1945993628825e-14;1;0,973;4;All_Others;0,75
RPS27A;0,720576108784627;4,95378686077144e-18;6,7708358813024e-14;1;0,968;4;All_Others;0,75
LDLRAP1;1,48429230318814;5,53238049617e-18;7,56165766216515e-14;0,808;0,313;4;All_Others;0,75
RPS4X;0,740539231427881;7,46842050914501e-18;1,02078371518994e-13;1;0,96;4;All_Others;0,75
EEF1B2;0,871526733056232;7,89838105162978e-18;1,07955072213676e-13;1;0,892;4;All_Others;0,75
RPL37;0,615253542188253;8,34937952640196e-18;1,14119319366862e-13;1;0,971;4;All_Others;0,75
CD3E;1,17101353722553;8,5504042326204e-18;1,16866925051456e-13;1;0,447;4;All_Others;0,75
CD3D;1,21431213521031;1,16308866157053e-17;1,5897095826346e-13;0,973;0,406;4;All_Others;0,75
RPL13;0,66876274269369;1,59666362319311e-17;2,18231984018034e-13;1;0,979;4;All_Others;0,75
RPL28;0,576163011611404;2,36759126494875e-17;3,23602374093195e-13;1;0,976;4;All_Others;0,75
RPS23;0,67195882075046;3,83056905240033e-17;5,23562178082077e-13;1;0,96;4;All_Others;0,75
RPL10;0,709182345929222;4,34937873939645e-17;5,94473086100707e-13;1;0,976;4;All_Others;0,75
RPS19;0,638361810467308;8,72370660369168e-17;1,19235621859258e-12;1;0,963;4;All_Others;0,75
RPSA;0,869632045117989;9,80202956864479e-17;1,33974140144237e-12;1;0,88;4;All_Others;0,75
RPL30;0,669239701046731;1,17824065009031e-16;1,61041932054343e-12;1;0,964;4;All_Others;0,75
RPS25;0,765849373482364;2,15816136272474e-16;2,94977495057218e-12;1;0,96;4;All_Others;0,75
EEF1A1;0,546177126104461;5,2204572169409e-16;7,13532092411482e-12;1;0,983;4;All_Others;0,75
RPS15A;0,68810846333438;1,04044419855271e-15;1,42207913058185e-11;1;0,977;4;All_Others;0,75
TCF7;1,08805447694292;1,71291761812059e-15;2,34121580044722e-11;0,986;0,441;4;All_Others;0,75
RPL11;0,563173783264318;1,8173840303272e-15;2,48400049265122e-11;1;0,98;4;All_Others;0,75
RPL3;0,783995031996024;3,11303511078312e-15;4,25489638941836e-11;1;0,934;4;All_Others;0,75
SARAF;0,922643828698308;3,860262455026e-15;5,27620672352953e-11;0,986;0,803;4;All_Others;0,75
LCK;1,10560164469474;4,58818923737549e-15;6,27113704964482e-11;0,959;0,418;4;All_Others;0,75
RPL10A;0,73498758996316;5,11123365124831e-15;6,98603415452619e-11;1;0,912;4;All_Others;0,75
RPL35A;0,568481391378927;1,04188351023864e-14;1,42404638179418e-10;1;0,969;4;All_Others;0,75
PIK3IP1;1,36297131189976;1,05666685328245e-14;1,44425225506645e-10;0,795;0,348;4;All_Others;0,75
RPL22;0,64616971156162;1,23089756947965e-14;1,68239079796479e-10;1;0,934;4;All_Others;0,75
MT-ND4L;0,634648362883704;1,32234876924213e-14;1,80738629780014e-10;1;0,93;4;All_Others;0,75
RPS2P5;0,796491819187957;1,75700675684175e-14;2,40147683525131e-10;1;0,842;4;All_Others;0,75
RPS4Y1;0,84124350806886;1,87749070890651e-14;2,56615430093341e-10;1;0,861;4;All_Others;0,75
RPS15;0,533356878764173;2,62532992201064e-14;3,58830093740414e-10;1;0,98;4;All_Others;0,75
CD3G;1,05484141500788;2,70120800746371e-14;3,69201110460139e-10;0,904;0,362;4;All_Others;0,75
LEPROTL1;1,14069092548206;3,31224881429005e-14;4,52718167937164e-10;0,877;0,503;4;All_Others;0,75
NDFIP1;1,17441256218365;4,37111035150187e-14;5,97443362843275e-10;0,904;0,539;4;All_Others;0,75
RPS18;0,690959273165404;4,45799861645968e-14;6,09319250897709e-10;1;0,967;4;All_Others;0,75
NACA;0,570208351174749;5,67120678424432e-14;7,75140543270514e-10;1;0,957;4;All_Others;0,75
RPS16;0,629816355407288;8,4057911132119e-14;1,1489035293538e-09;1;0,943;4;All_Others;0,75
RPS29;0,70932377256171;1,20926853610282e-13;1,65282823514533e-09;1;0,933;4;All_Others;0,75
BTF3;0,662353044695654;1,25361448671456e-13;1,71344028044146e-09;1;0,894;4;All_Others;0,75
RPL18;0,559281758631047;1,41339901195364e-13;1,93183376953823e-09;1;0,975;4;All_Others;0,75
IFITM1;0,83122543041096;2,36986385694472e-13;3,23912991967204e-09;1;0,515;4;All_Others;0,75
HSPA8;0,826866448314807;3,21674017047645e-13;4,39664046500721e-09;1;0,767;4;All_Others;0,75
RGS10;0,883896955603608;3,33063513254003e-13;4,55231209915571e-09;0,918;0,535;4;All_Others;0,75
PRMT2;0,903249297641501;3,78239470136938e-13;5,16977707783167e-09;0,945;0,513;4;All_Others;0,75
IL32;0,827271537970396;4,13103185252301e-13;5,64629433602844e-09;1;0,463;4;All_Others;0,75
RPL36;0,57502748667249;5,63427735890895e-13;7,70093029415675e-09;1;0,96;4;All_Others;0,75
RPL29;0,531904304122123;9,79774485608587e-13;1,33915576692982e-08;1;0,959;4;All_Others;0,75
STK17A;1,09169742273234;1,58425412426515e-12;2,16535853704561e-08;0,849;0,422;4;All_Others;0,75
RPL8;0,528766125331137;1,75038040196032e-12;2,39241993339937e-08;1;0,971;4;All_Others;0,75
IL7R;0,717646338612078;3,76737512453631e-12;5,14924832021623e-08;0,918;0,421;4;All_Others;0,75
RPLP0;0,572631268321039;1,08587901161776e-11;1,48417943307915e-07;1;0,959;4;All_Others;0,75
RPL18A;0,553139347369458;1,11206109541075e-11;1,51996510520742e-07;1;0,965;4;All_Others;0,75
NOSIP;1,11016096228531;1,42394471169277e-11;1,94624763194168e-07;0,959;0,552;4;All_Others;0,75
RPL4;0,581618027786972;1,5799579046256e-11;2,15948646404227e-07;1;0,934;4;All_Others;0,75
C12orf57;0,826023624223757;1,90071696392019e-11;2,59789994628612e-07;1;0,652;4;All_Others;0,75
SATB1;1,03388781392708;2,23355800105086e-11;3,05282707583632e-07;0,753;0,341;4;All_Others;0,75
LBH;1,03640495488599;2,80674090857662e-11;3,83625347384252e-07;0,836;0,42;4;All_Others;0,75
GYPC;0,953725067135789;7,29759963548716e-11;9,97435918178385e-07;0,877;0,489;4;All_Others;0,75
LAT;0,955990985231715;2,2176141983742e-10;3,03103508633786e-06;0,822;0,425;4;All_Others;0,75
ATM;0,871064885383027;4,84337892530161e-10;6,61993031510224e-06;0,863;0,483;4;All_Others;0,75
MCUB;1,02775617612929;5,18289935956336e-10;7,0839868446512e-06;0,849;0,459;4;All_Others;0,75
EVL;0,74791954960307;1,03958019697038e-09;1,42089821321912e-05;0,973;0,626;4;All_Others;0,75
ZAP70;0,778035438580329;2,12311957770337e-09;2,90187983880496e-05;0,795;0,356;4;All_Others;0,75
GIMAP7;0,69500591049056;2,73045149231033e-09;3,73198109968976e-05;1;0,675;4;All_Others;0,75
SNRPD2;0,696963895307735;4,64476401874496e-09;6,34846346082062e-05;0,959;0,779;4;All_Others;0,75
FLT3LG;0,920272174087921;6,31371577769854e-09;8,62958672495837e-05;0,767;0,374;4;All_Others;0,75
UQCRB;0,572833049378277;2,14442336742968e-08;0,000293099785860289;1;0,845;4;All_Others;0,75
ST13;0,776534097546839;3,04554335764449e-08;0,000416264866122848;0,877;0,561;4;All_Others;0,75
RPS27;0,606816798428468;3,29180826527135e-08;0,000449924353697288;1;0,964;4;All_Others;0,75
RPL21;0,659226539504238;6,68581163181107e-08;0,000913816733835937;0,904;0,745;4;All_Others;0,75
UXT;0,712842691803367;8,21233043676472e-08;0,001122461324097;0,89;0,631;4;All_Others;0,75
CNN2;0,782611160866003;1,10693102526603e-07;0,00151295332533361;0,918;0,656;4;All_Others;0,75
RPL23A;0,504591584451456;1,73540577180864e-07;0,00237195260890804;1;0,881;4;All_Others;0,75
NAP1L4;0,778641205743325;1,80047509347001e-07;0,00246088935775481;0,781;0,441;4;All_Others;0,75
ISG20;0,765365982636715;1,86448392893e-07;0,00254837663406153;0,753;0,374;4;All_Others;0,75
ETS1;0,540891916065227;1,95456513103887e-07;0,00267149962110393;0,904;0,536;4;All_Others;0,75
SEPTIN1;0,706822412392938;2,68818059590205e-07;0,00367420523847893;0,836;0,472;4;All_Others;0,75
CYTIP;0,696135113162617;4,02714152897846e-07;0,00550429704180776;0,795;0,441;4;All_Others;0,75
EIF3E;0,630555487375016;6,3116576270099e-07;0,00862677364459713;0,945;0,699;4;All_Others;0,75
TECR;0,768618177713577;7,48953632451386e-07;0,0102366982483455;0,781;0,428;4;All_Others;0,75
SUN2;0,726217049987023;7,99025299025951e-07;0,0109210777870867;0,877;0,575;4;All_Others;0,75
NOP53;0,544804246062081;2,24955660174882e-06;0,0307469396327029;0,959;0,753;4;All_Others;0,75
NKG7;2,54063678963451;4,37720897043064e-81;5,9827692207846e-77;0,969;0,079;5;All_Others;0,75
CCL5;3,87059416478081;1,80577227521024e-77;2,46812954575735e-73;0,938;0,085;5;All_Others;0,75
GZMA;3,03791982231401;2,44749562361351e-65;3,34523701835494e-61;0,75;0,05;5;All_Others;0,75
CST7;2,75254628836279;2,18069903895492e-63;2,98057944644359e-59;0,781;0,062;5;All_Others;0,75
PRF1;1,91110372674246;4,12767746734829e-52;5,64170956237165e-48;0,812;0,098;5;All_Others;0,75
CTSW;2,52046378426029;6,43032890005782e-42;8,78897354059902e-38;0,984;0,262;5;All_Others;0,75
IL32;2,04901570910344;1,88347552301096e-34;2,57433434485137e-30;1;0,469;5;All_Others;0,75
HLA-A;0,916467156145322;5,86074092794878e-25;8,01046070032039e-21;1;0,983;5;All_Others;0,75
B2M;0,912947448462492;7,09787518450265e-25;9,70137580217822e-21;1;0,993;5;All_Others;0,75
ARL4C;1,77885243361971;1,68303911560263e-20;2,30037786320568e-16;0,891;0,443;5;All_Others;0,75
CD3D;1,35224470026978;5,10097095851093e-18;6,97200710609274e-14;0,938;0,416;5;All_Others;0,75
CALM1;1,02715677876883;1,04260164887958e-17;1,42502793368861e-13;0,984;0,881;5;All_Others;0,75
CD81;1,50499605396311;2,32290660012383e-16;3,17494874104926e-12;0,891;0,476;5;All_Others;0,75
CD2;1,62788883723709;2,17417203030045e-15;2,97165833101465e-11;0,781;0,342;5;All_Others;0,75
HLA-B;0,657170673149864;2,20881844844358e-15;3,01901305533269e-11;1;0,989;5;All_Others;0,75
SLC9A3R1;1,37718354539215;4,32993316481991e-15;5,91815264967585e-11;0,875;0,458;5;All_Others;0,75
TC2N;1,25895140558206;7,71523883157306e-15;1,05451884349941e-10;0,781;0,312;5;All_Others;0,75
IL7R;1,5091773885382;9,01406451238585e-15;1,2320423375529e-10;0,844;0,433;5;All_Others;0,75
CD3E;1,15035760723382;1,27067544100665e-14;1,73675919276789e-10;0,984;0,454;5;All_Others;0,75
HCST;1,13746878785443;1,34575669055722e-13;1,8393802446536e-09;0,953;0,682;5;All_Others;0,75
PAXX;1,37959342308916;6,16712502311733e-13;8,42922648159677e-09;0,828;0,491;5;All_Others;0,75
PLAAT4;1,42696603243345;1,50150263678473e-12;2,05225380395737e-08;0,812;0,441;5;All_Others;0,75
PTPRCAP;1,35006073311252;1,34559032724446e-11;1,83915285927773e-07;0,75;0,378;5;All_Others;0,75
CD3G;1,19119054534029;2,75836261263702e-10;3,77013001895228e-06;0,766;0,38;5;All_Others;0,75
GUK1;1,03561762495464;4,11720729504338e-10;5,62739893086529e-06;0,891;0,581;5;All_Others;0,75
MYL12A;0,534125563311481;6,39562149635307e-10;8,74153546121538e-06;0,984;0,88;5;All_Others;0,75
IFITM1;0,838262946111575;1,11507457929359e-09;1,52408393497847e-05;0,984;0,522;5;All_Others;0,75
LCK;1,0065638056816;1,44983435280105e-09;1,98163359340848e-05;0,828;0,436;5;All_Others;0,75
CD99;0,9502962304976;1,52132307337668e-09;2,07934437669125e-05;0,875;0,662;5;All_Others;0,75
ZAP70;1,01636147565369;3,31810297755485e-09;4,53518314972197e-05;0,75;0,365;5;All_Others;0,75
FYN;1,07640595790677;4,1236507478114e-09;5,63620584210863e-05;0,859;0,506;5;All_Others;0,75
CD7;0,756842871705471;6,40686581210635e-09;8,75690419198696e-05;0,875;0,42;5;All_Others;0,75
PSME1;0,805548262180517;1,04070245268477e-08;0,000142243211232955;0,953;0,804;5;All_Others;0,75
PFN1;0,578738640513691;1,71391029829889e-08;0,000234257259571492;1;0,974;5;All_Others;0,75
HLA-C;0,531175249010987;6,01805883188109e-08;0,000822548281141508;1;0,971;5;All_Others;0,75
LINC00869;0,848636041572507;5,27363109510075e-07;0,0072079989807837;0,828;0,606;5;All_Others;0,75
MIF;0,670270697578803;6,76617516786706e-07;0,00924800821944069;0,938;0,754;5;All_Others;0,75
KRTCAP2;0,734954131135807;7,01233817003372e-07;0,0095844638108021;0,875;0,576;5;All_Others;0,75
RPSA;0,566975681535788;1,06431804801484e-06;0,0145470990802668;1;0,881;5;All_Others;0,75
SUN2;0,862016329516191;1,07339915944901e-06;0,0146712197113491;0,844;0,581;5;All_Others;0,75
LY6E;0,847831862413938;1,49249891991512e-06;0,0203994752373998;0,781;0,573;5;All_Others;0,75
ANXA1;0,731303284018781;2,88745020333026e-06;0,039465669379118;0,828;0,548;5;All_Others;0,75
GIMAP4;0,698266497086002;3,04641697292594e-06;0,0416384271859518;0,906;0,637;5;All_Others;0,75
GZMB;6,90790399594967;1,07150906502398e-138;1,46453859007478e-134;1;0,011;6;All_Others;0,75
KLRF1;7,62006558709258;1,70027392805949e-130;2,32393440487172e-126;0,867;0,006;6;All_Others;0,75
SH2D1B;8,28551007358788;3,46635003110466e-126;4,73780722251385e-122;0,767;0,003;6;All_Others;0,75
FGFBP2;8,19548804609508;1,03794613489833e-125;1,41866477717904e-121;0,9;0,01;6;All_Others;0,75
GNLY;7,65394809843111;1,08209589673411e-111;1,47900867165618e-107;0,967;0,021;6;All_Others;0,75
FCGR3A;5,62480469290783;6,87362473931706e-99;9,39487029369855e-95;0,9;0,021;6;All_Others;0,75
SPON2;7,70724259001717;2,81284714025681e-89;3,84459947130301e-85;0,967;0,038;6;All_Others;0,75
TBX21;6,18221148586747;2,21021805098005e-87;3,02092603207953e-83;0,9;0,03;6;All_Others;0,75
S1PR5;6,05366444080674;7,46420008261429e-86;1,02020686729172e-81;0,8;0,02;6;All_Others;0,75
CLIC3;6,15637837118275;1,6510826710098e-78;2,2566997947362e-74;0,933;0,043;6;All_Others;0,75
GZMA;5,09366445057867;9,25013861017407e-67;1,26430894523859e-62;1;0,071;6;All_Others;0,75
KLRD1;5,56869804153373;4,00594138175093e-65;5,47532068057717e-61;0,9;0,053;6;All_Others;0,75
IL2RB;5,32811344143712;1,17702657864377e-61;1,60875992769031e-57;0,933;0,066;6;All_Others;0,75
CCL4;6,32303740321335;1,5281107937257e-61;2,08862183286429e-57;0,767;0,035;6;All_Others;0,75
CST7;5,33460237997856;2,84120586686287e-60;3,88336017882817e-56;1;0,085;6;All_Others;0,75
TTC38;5,18542598151221;9,8195621387003e-60;1,34213775311756e-55;0,8;0,043;6;All_Others;0,75
KLRB1;3,43996564193488;1,68485994251373e-53;2,30286656942777e-49;0,967;0,075;6;All_Others;0,75
NKG7;5,64596666581807;1,33605899108072e-50;1,82612542900913e-46;1;0,116;6;All_Others;0,75
HOPX;4,85792291457509;2,93576371727079e-46;4,01260184876572e-42;0,933;0,101;6;All_Others;0,75
PRF1;5,69430084798625;4,76082986035754e-46;6,50710225313668e-42;0,967;0,123;6;All_Others;0,75
PYHIN1;3,71313461350291;5,39401578542541e-37;7,37254077551945e-33;0,8;0,083;6;All_Others;0,75
CX3CR1;4,37711612696697;1,46461049417477e-36;2,00182962343807e-32;0,9;0,125;6;All_Others;0,75
CCL5;3,28285806281336;4,31834190612325e-31;5,90230971728925e-27;0,867;0,124;6;All_Others;0,75
CTSW;3,81462547659257;2,96506565756494e-28;4,05265174075975e-24;1;0,292;6;All_Others;0,75
ABI3;3,33802845200716;3,453926752286e-28;4,72082708502451e-24;0,9;0,173;6;All_Others;0,75
CD300A;3,56853020851409;4,0487274217869e-24;5,53380064009834e-20;0,8;0,155;6;All_Others;0,75
APMAP;3,64088784897086;8,4388373120418e-23;1,15342028380987e-18;0,8;0,181;6;All_Others;0,75
CD247;2,90086180585473;1,8668710105494e-22;2,55163929721892e-18;1;0,398;6;All_Others;0,75
IFITM1;2,35684281006594;1,51187143333906e-20;2,06642587508783e-16;1;0,541;6;All_Others;0,75
EFHD2;2,47752954552774;1,73786474190328e-19;2,3753135292334e-15;1;0,465;6;All_Others;0,75
APOBEC3G;3,10328345556396;3,58224726459963e-19;4,89621556125477e-15;0,767;0,185;6;All_Others;0,75
CD7;2,64668074922464;6,64897551871554e-19;9,0878197389804e-15;1;0,435;6;All_Others;0,75
GZMM;2,82290565446072;7,34686106300395e-19;1,00416897009138e-14;0,9;0,295;6;All_Others;0,75
PFN1;1,64438385026233;1,04128805106584e-18;1,42323250819679e-14;1;0,975;6;All_Others;0,75
XBP1;2,66352081683866;1,11935432807545e-18;1,52993349561352e-14;0,967;0,365;6;All_Others;0,75
B2M;1,25636523590041;4,51407044217645e-18;6,16983148036677e-14;1;0,994;6;All_Others;0,75
DHRS7;2,19796493328522;4,80592444752504e-18;6,56873753487723e-14;0,967;0,394;6;All_Others;0,75
PLEK;2,55645783521817;1,20028443786006e-17;1,64054876966713e-13;0,933;0,302;6;All_Others;0,75
TGFB1;1,66626318468231;6,55707706073148e-17;8,96221292660779e-13;1;0,756;6;All_Others;0,75
SRGN;1,93853797415021;1,08184877471564e-16;1,47867090528134e-12;1;0,609;6;All_Others;0,75
HCST;2,01287032199188;2,48437610841463e-16;3,39564526498112e-12;1;0,692;6;All_Others;0,75
ARPC5L;2,29143837526164;1,38129023905411e-15;1,88794749873916e-11;0,833;0,262;6;All_Others;0,75
SPN;2,60266806454136;1,57722863413636e-15;2,15575609713758e-11;0,867;0,336;6;All_Others;0,75
CFL1;1,28981567367704;1,65335761947751e-15;2,25980919430187e-11;1;0,956;6;All_Others;0,75
