genes;avg_log2FC;p_val;adj.P.Val;pct.1;pct.2;tested_cluster;control_cluster;min.pct
FCN1;2,13642471562074;0;0;0,992;0,227;0;All_Others;0,75
VCAN;2,00951121775775;0;0;0,983;0,226;0;All_Others;0,75
LYZ;2,01953720834989;0;0;0,999;0,265;0;All_Others;0,75
MNDA;1,78797317685213;0;0;0,963;0,23;0;All_Others;0,75
CST3;1,90535709267249;0;0;0,994;0,268;0;All_Others;0,75
S100A9;1,53786246257056;0;0;0,993;0,269;0;All_Others;0,75
TNFAIP2;2,67124844665685;0;0;0,904;0,184;0;All_Others;0,75
S100A8;0,920437406045863;0;0;0,995;0,275;0;All_Others;0,75
SERPINA1;2,12718848862865;0;0;0,907;0,203;0;All_Others;0,75
CSF3R;2,29204360727188;0;0;0,898;0,195;0;All_Others;0,75
CD14;2,18106319343257;0;0;0,876;0,185;0;All_Others;0,75
MS4A6A;2,33433133636862;0;0;0,871;0,182;0;All_Others;0,75
TYROBP;1,7902381261396;0;0;0,992;0,306;0;All_Others;0,75
SPI1;2,11279376042533;0;0;0,954;0,274;0;All_Others;0,75
LST1;1,86084952742378;0;0;0,942;0,268;0;All_Others;0,75
LGALS2;3,02851131608922;0;0;0,797;0,128;0;All_Others;0,75
S100A12;0,838184145753779;0;0;0,875;0,207;0;All_Others;0,75
CEBPD;1,7734208420648;0;0;0,959;0,301;0;All_Others;0,75
CSTA;1,83145227989659;0;0;0,858;0,203;0;All_Others;0,75
TYMP;2,14417164360899;0;0;0,963;0,308;0;All_Others;0,75
LILRB2;2,29569070749433;0;0;0,834;0,181;0;All_Others;0,75
CD36;2,10583801261637;0;0;0,849;0,196;0;All_Others;0,75
CYBB;1,92843782299558;0;0;0,924;0,282;0;All_Others;0,75
DUSP6;2,56948156071295;0;0;0,805;0,167;0;All_Others;0,75
FCER1G;1,38706178591786;0;0;0,951;0,313;0;All_Others;0,75
NCF2;2,16991288722458;0;0;0,827;0,191;0;All_Others;0,75
CFD;1,91769291176398;0;0;0,835;0,2;0;All_Others;0,75
CD68;1,95751482346899;0;0;0,831;0,204;0;All_Others;0,75
LRP1;2,5696458832604;0;0;0,786;0,16;0;All_Others;0,75
MPEG1;2,06871097573707;0;0;0,826;0,205;0;All_Others;0,75
FGR;1,93211621550079;0;0;0,899;0,281;0;All_Others;0,75
HCK;2,10889430193314;0;0;0,799;0,187;0;All_Others;0,75
LGALS3;1,97579558085546;0;0;0,844;0,24;0;All_Others;0,75
LGALS1;1,77700980475627;0;0;0,973;0,376;0;All_Others;0,75
FGL2;2,22575779353978;0;0;0,788;0,196;0;All_Others;0,75
GRN;1,88385442865386;0;0;0,88;0,29;0;All_Others;0,75
FPR1;2,06251095813131;0;0;0,757;0,172;0;All_Others;0,75
CFP;2,09378037520046;0;0;0,817;0,238;0;All_Others;0,75
ZEB2;2,00751719482971;0;0;0,837;0,272;0;All_Others;0,75
AIF1;1,86894492309403;0;0;0,987;0,425;0;All_Others;0,75
MYO1F;1,83593383396018;0;0;0,863;0,305;0;All_Others;0,75
CTSD;1,77676731216478;0;0;0,756;0,199;0;All_Others;0,75
APLP2;1,71505297781608;0;0;0,878;0,322;0;All_Others;0,75
BLVRB;1,83490214454302;0;0;0,792;0,237;0;All_Others;0,75
RNF130;1,71968084468497;0;0;0,841;0,302;0;All_Others;0,75
FCGRT;1,88755092848627;0;0;0,842;0,316;0;All_Others;0,75
JAML;1,75751653714421;0;0;0,836;0,312;0;All_Others;0,75
ANXA5;1,78318780706407;0;0;0,847;0,323;0;All_Others;0,75
STXBP2;1,61092251459796;0;0;0,782;0,259;0;All_Others;0,75
TNFRSF1B;1,96541907552536;0;0;0,817;0,294;0;All_Others;0,75
ANXA2;1,65825914809393;0;0;0,877;0,357;0;All_Others;0,75
PTPRE;1,8700649804681;0;0;0,768;0,249;0;All_Others;0,75
CTSS;1,91722115913123;0;0;0,99;0,502;0;All_Others;0,75
CTSB;1,78681894787947;0;0;0,821;0,34;0;All_Others;0,75
PYCARD;1,51693494511979;0;0;0,882;0,406;0;All_Others;0,75
BRI3;1,61271278692269;0;0;0,919;0,449;0;All_Others;0,75
FOS;1,814167341589;0;0;0,997;0,53;0;All_Others;0,75
AHNAK;1,74194449350341;0;0;0,965;0,521;0;All_Others;0,75
DUSP1;1,71773562461101;0;0;0,973;0,552;0;All_Others;0,75
SAT1;1,79632670556332;0;0;0,957;0,537;0;All_Others;0,75
GPX1;1,61701089841113;0;0;0,984;0,581;0;All_Others;0,75
GSTP1;1,72820817298739;0;0;0,968;0,585;0;All_Others;0,75
S100A11;1,45529574112622;0;0;0,981;0,599;0;All_Others;0,75
PSAP;1,82405148037497;0;0;0,99;0,664;0;All_Others;0,75
TSPO;1,32735054936167;0;0;0,963;0,653;0;All_Others;0,75
COTL1;1,52729892210611;0;0;0,989;0,701;0;All_Others;0,75
S100A4;1,36313183171674;0;0;0,995;0,756;0;All_Others;0,75
S100A10;1,38733426067329;0;0;0,98;0,796;0;All_Others;0,75
S100A6;1,44238617708234;0;0;0,995;0,878;0;All_Others;0,75
SH3BGRL3;1,00672553713593;0;0;0,991;0,951;0;All_Others;0,75
FTL;1,63342076391669;0;0;0,999;0,975;0;All_Others;0,75
FTH1;1,31904555921577;0;0;0,997;0,978;0;All_Others;0,75
TKT;1,40970892935383;2,00442432517794e-319;3,64043545938817e-315;0,921;0,586;0;All_Others;0,75
CTSZ;1,590530806954;4,37855797313888e-318;7,95233699081483e-314;0,824;0,33;0;All_Others;0,75
FOSB;1,76581659210802;3,43513284283623e-313;6,23888826915916e-309;0,808;0,337;0;All_Others;0,75
FGF23;1,52092299099354;2,48365659110813e-310;4,51081710077059e-306;0,922;0,561;0;All_Others;0,75
AP1S2;1,59230842077974;2,2087946270752e-308;4,01161280169398e-304;0,819;0,344;0;All_Others;0,75
GABARAP;1,12051228664712;1,97880811778847e-307;3,59391130352743e-303;0,964;0,846;0;All_Others;0,75
LYST;1,76147983344953;8,63784957172746e-306;1,56880623921714e-301;0,763;0,284;0;All_Others;0,75
OAZ1;0,86195432293548;1,10763853935119e-305;2,01169311516964e-301;0,988;0,932;0;All_Others;0,75
HLA-DRB1;0,88093884767083;1,27318923666962e-305;2,31236629163936e-301;0,906;0,329;0;All_Others;0,75
TALDO1;1,316356776653;3,74558694131994e-297;6,80273500282527e-293;0,91;0,534;0;All_Others;0,75
MT-ND4;0,836802716926911;3,83926176482258e-295;6,97286721727077e-291;0,998;0,991;0;All_Others;0,75
MT-ND1;0,811933701086522;3,19714018442303e-294;5,80664600294911e-290;0,999;0,995;0;All_Others;0,75
RAC1;1,31811863145836;2,10178917382765e-285;3,81726949750578e-281;0,909;0,591;0;All_Others;0,75
ATP5F1E;0,710481478527409;1,67833944348248e-284;3,04820009725288e-280;0,988;0,971;0;All_Others;0,75
EFHD2;1,21440355572967;4,4997283413976e-279;8,17240661364633e-275;0,878;0,404;0;All_Others;0,75
C4orf48;1,60073325643472;9,516452960958e-278;1,72837818676919e-273;0,772;0,323;0;All_Others;0,75
NPC2;1,51823265965367;2,55051741272857e-274;4,63224972499762e-270;0,808;0,4;0;All_Others;0,75
IL17RA;1,52072172523494;1,5067080147839e-266;2,73648309645051e-262;0,805;0,37;0;All_Others;0,75
KLF6;1,31418138301404;4,52948540012093e-266;8,22645138369964e-262;0,943;0,645;0;All_Others;0,75
GAPDH;0,855097727164186;1,41306611133625e-259;2,56641067140889e-255;0,988;0,918;0;All_Others;0,75
AP2S1;1,37813451026605;8,914446993417e-259;1,6190418629444e-254;0,835;0,451;0;All_Others;0,75
POU2F2;1,61018822523198;1,09982132030731e-255;1,99749548194214e-251;0,762;0,332;0;All_Others;0,75
GNAI2;1,00248481084553;2,17724764376208e-254;3,95431717060068e-250;0,95;0,809;0;All_Others;0,75
FLNA;1,21643604064289;1,54815432918354e-253;2,81175789266315e-249;0,896;0,568;0;All_Others;0,75
MT-ND2;0,790291736579495;1,23416780742951e-248;2,24149557185348e-244;0,997;0,982;0;All_Others;0,75
CYBA;0,837933532767639;8,82997690168064e-248;1,60370040488324e-243;0,987;0,912;0;All_Others;0,75
SAMHD1;1,15634761592689;4,54834133565843e-244;8,26069753382284e-240;0,912;0,637;0;All_Others;0,75
WDR74;1,5505931193789;3,00986990578218e-243;5,4665257228816e-239;0,817;0,458;0;All_Others;0,75
ITGB2;0,944648313509204;3,8525238707162e-238;6,99695385399476e-234;0,962;0,775;0;All_Others;0,75
CEBPB;1,5088141649298;5,2884940106724e-234;9,60496282218322e-230;0,763;0,366;0;All_Others;0,75
TLN1;1,08952658549443;6,78385364553242e-230;1,2320834991016e-225;0,875;0,524;0;All_Others;0,75
AL359976.1;1,51255938059957;2,8519247458259e-229;5,17966572336901e-225;0,784;0,402;0;All_Others;0,75
VSIR;1,21047246508129;5,54434593700957e-229;1,00696410907968e-224;0,882;0,581;0;All_Others;0,75
CALM2;1,04286165672633;9,84481495650174e-227;1,78801529239985e-222;0,931;0,814;0;All_Others;0,75
ATP6V0B;1,29926545185721;1,93375382374633e-224;3,51208369468808e-220;0,829;0,455;0;All_Others;0,75
LRRFIP1;1,08397466815185;3,5412483709416e-220;6,43161529130413e-216;0,923;0,67;0;All_Others;0,75
SERF2;0,640373011128512;1,07779249898094e-219;1,95748673664918e-215;0,989;0,97;0;All_Others;0,75
MACROH2A1;1,34741407439818;4,25506759371798e-219;7,7280537637106e-215;0,8;0,438;0;All_Others;0,75
H3-3A;0,80890440045877;4,41279293415694e-214;8,01451452701584e-210;0,961;0,868;0;All_Others;0,75
CAST;1,14581490334021;1,13713577522894e-213;2,0652659949708e-209;0,881;0,559;0;All_Others;0,75
LSP1;0,808290095139634;1,17591319942198e-212;2,13569355279019e-208;0,969;0,872;0;All_Others;0,75
LAMTOR4;1,08149427607695;2,10241836230327e-212;3,81841222961519e-208;0,9;0,655;0;All_Others;0,75
VIM;0,801088028607755;4,1780413882835e-211;7,58815876940049e-207;0,993;0,929;0;All_Others;0,75
IQGAP1;1,20843508595022;2,92420597533802e-207;5,31094289240891e-203;0,833;0,49;0;All_Others;0,75
CARD16;1,2782092935303;3,95549328152446e-206;7,18396689790472e-202;0,792;0,422;0;All_Others;0,75
VAMP8;1,10328494763826;1,25247423964123e-194;2,2747437140364e-190;0,869;0,643;0;All_Others;0,75
GLIPR1;1,2017899752619;1,98527671218331e-185;3,60565956466732e-181;0,784;0,42;0;All_Others;0,75
SRGN;0,839290772078704;1,59124155606339e-182;2,89001291412233e-178;0,918;0,616;0;All_Others;0,75
MYL6;0,620657342411659;2,7841554003486e-180;5,05658303811312e-176;0,981;0,939;0;All_Others;0,75
C1orf162;1,10363066248861;6,19189848330832e-166;1,12457260253846e-161;0,807;0,497;0;All_Others;0,75
ELOB;0,789366692637942;6,69640684062775e-165;1,21620141039481e-160;0,941;0,821;0;All_Others;0,75
CNPY3;1,15960181114798;2,04763461053168e-164;3,71891397964764e-160;0,779;0,47;0;All_Others;0,75
HLA-DPA1;0,57610758729912;4,73177290145821e-164;8,5938459436284e-160;0,768;0,365;0;All_Others;0,75
GRB2;1,08168305522109;6,0569198728628e-163;1,10005778730934e-158;0,823;0,538;0;All_Others;0,75
LCP1;0,803948275309271;1,52215937525074e-160;2,76454585733039e-156;0,936;0,786;0;All_Others;0,75
ZFP36;0,932637744561509;5,3186147725724e-159;9,659668149946e-155;0,91;0,777;0;All_Others;0,75
MCL1;1,08830827986412;4,69753071927266e-154;8,53165529234301e-150;0,853;0,599;0;All_Others;0,75
HLA-DPB1;0,539667899599749;3,55309352815221e-149;6,45312846583004e-145;0,753;0,375;0;All_Others;0,75
ARRB2;1,03292789461374;9,56984057695541e-141;1,73807444558664e-136;0,795;0,525;0;All_Others;0,75
PRELID1;1,13410489706169;1,27088052021435e-140;2,3081732008133e-136;0,754;0,491;0;All_Others;0,75
ARPC1B;0,960266989271889;1,42930100655191e-140;2,59589648809958e-136;0,815;0,537;0;All_Others;0,75
COX8A;0,849850129027414;3,85171820508707e-138;6,99549060407914e-134;0,871;0,66;0;All_Others;0,75
SRRM2;0,85778072620144;8,72641775066504e-135;1,58489199187578e-130;0,88;0,67;0;All_Others;0,75
ZYX;0,896246832113267;2,80291249260293e-134;5,09064966906545e-130;0,832;0,572;0;All_Others;0,75
PGLS;1,03789249365238;1,05140115172982e-131;1,9095547717717e-127;0,762;0,472;0;All_Others;0,75
RHOG;0,996916190146672;7,11782186151689e-131;1,2927388064887e-126;0,784;0,537;0;All_Others;0,75
FKBP1A;0,901016291903754;9,29601506639806e-129;1,68834225635921e-124;0,801;0,579;0;All_Others;0,75
LTA4H;1,00967257260136;2,1187382421329e-128;3,84805239536177e-124;0,762;0,484;0;All_Others;0,75
CSTB;0,965642507404948;5,86393867103553e-123;1,06500854143347e-118;0,772;0,532;0;All_Others;0,75
GNB2;0,82467318637242;2,61591079724786e-118;4,75101718996157e-114;0,834;0,631;0;All_Others;0,75
PKM;0,716314415346955;2,00529100031961e-115;3,64200951478047e-111;0,884;0,716;0;All_Others;0,75
CLIC1;0,655212263866351;1,7310410133957e-114;3,14391668852926e-110;0,911;0,663;0;All_Others;0,75
MTRNR2L6;1,20967452106137;4,62460014679857e-114;8,39919878661556e-110;0,762;0,501;0;All_Others;0,75
GPX4;0,78685229724543;4,64493712057458e-114;8,43613479838756e-110;0,869;0,746;0;All_Others;0,75
ATP5MPL;0,784846131878521;6,72253451937603e-113;1,22094671940907e-108;0,844;0,671;0;All_Others;0,75
TPI1;0,812207784779743;9,00054952838894e-113;1,634679805346e-108;0,845;0,647;0;All_Others;0,75
GNG5;0,834346601584623;2,68272284012767e-112;4,87236122223988e-108;0,817;0,617;0;All_Others;0,75
NDUFB1;0,869615582538553;7,83506167864252e-107;1,42300390207505e-102;0,792;0,568;0;All_Others;0,75
TPM3;0,598138522247082;3,56310593259964e-105;6,47131299478746e-101;0,928;0,85;0;All_Others;0,75
ALDOA;0,749921422318333;7,50970352420907e-103;1,36391235406685e-98;0,823;0,65;0;All_Others;0,75
EMP3;0,617786654245447;1,23189516622821e-100;2,23736800090367e-96;0,933;0,859;0;All_Others;0,75
RHOA;0,569019906620633;4,32211554680593e-98;7,84982625610893e-94;0,942;0,899;0;All_Others;0,75
SERPINB1;0,778402026128045;6,34069176335572e-97;1,15159643806067e-92;0,774;0,537;0;All_Others;0,75
IER2;0,655207377649513;1,23058225561071e-94;2,23498349264017e-90;0,939;0,82;0;All_Others;0,75
ANXA1;0,681978644258518;8,74665448683025e-94;1,58856738789811e-89;0,844;0,575;0;All_Others;0,75
UQCR11;0,603695762549085;2,59174833310193e-93;4,70713332257973e-89;0,916;0,824;0;All_Others;0,75
ENO1;0,658648955944497;4,61556582078989e-93;8,38279064371859e-89;0,867;0,727;0;All_Others;0,75
SERP1;0,587854410327876;1,74006299481485e-89;3,16030241118274e-85;0,912;0,814;0;All_Others;0,75
ACTR2;0,778344709457519;5,84892923472136e-89;1,06228252761009e-84;0,788;0,613;0;All_Others;0,75
MSN;0,656368001195941;9,14291246142482e-86;1,66053576124398e-81;0,829;0,667;0;All_Others;0,75
MTDH;0,774258060503363;7,35011617663366e-85;1,33492810000021e-80;0,768;0,557;0;All_Others;0,75
JUNB;0,501168535843754;4,45011770677975e-74;8,08230377905338e-70;0,956;0,853;0;All_Others;0,75
ATP5ME;0,661265818409234;3,48552141258931e-70;6,33040398954471e-66;0,811;0,68;0;All_Others;0,75
ARPC5;0,534417340079478;6,90853165416952e-69;1,25472751903027e-64;0,862;0,753;0;All_Others;0,75
AC010970.1;0,922902375363681;3,40592510291458e-68;6,18584117191345e-64;0,937;0,918;0;All_Others;0,75
COX5B;0,570343180445093;9,33893785593008e-68;1,69613789339402e-63;0,859;0,773;0;All_Others;0,75
POLR2L;0,645424581277389;1,5608439919765e-67;2,83480485822771e-63;0,804;0,665;0;All_Others;0,75
UQCRQ;0,664208718914542;5,42120770368694e-67;9,84599743143623e-63;0,769;0,597;0;All_Others;0,75
PTPN6;0,576703117795069;7,4006359319135e-63;1,34410349795413e-58;0,795;0,612;0;All_Others;0,75
CD44;0,651244766341599;1,99450138849216e-62;3,62241342177946e-58;0,797;0,673;0;All_Others;0,75
ATP5MF;0,577396489839215;1,89863637785933e-57;3,44830338946812e-53;0,792;0,678;0;All_Others;0,75
GRK2;0,629456948946775;2,35763073749368e-49;4,28192894543603e-45;0,764;0,623;0;All_Others;0,75
HIGD2A;0,501933347629624;9,69310251640866e-42;1,76046127903014e-37;0,817;0,732;0;All_Others;0,75
CD3E;1,36686856449793;0;0;0,987;0,387;1;All_Others;0,75
TCF7;1,48068282198527;0;0;0,945;0,372;1;All_Others;0,75
RPS25;0,85586721668765;0;0;1;0,957;1;All_Others;0,75
RPS14;0,686333526163199;0;0;1;0,981;1;All_Others;0,75
RPS15A;0,792870815786243;0;0;1;0,982;1;All_Others;0,75
RPL30;0,740724667204585;0;0;1;0,983;1;All_Others;0,75
RPS27A;0,756695435811749;0;0;1;0,983;1;All_Others;0,75
RPL34;0,651721719670136;0;0;1;0,985;1;All_Others;0,75
RPL11;0,635783739158815;5,92878775009496e-323;1,07678643117225e-318;1;0,988;1;All_Others;0,75
IL7R;1,31730759281956;6,91691904177745e-323;1,25625083636762e-318;0,934;0,371;1;All_Others;0,75
RPS3A;0,755577994364344;8,25089628554882e-321;1,49852778338138e-316;1;0,979;1;All_Others;0,75
RPL35A;0,647152504513402;1,60373708640069e-320;2,91270729632093e-316;1;0,98;1;All_Others;0,75
RPL10;0,722337573580685;4,25540717025649e-318;7,72867050261984e-314;1;0,987;1;All_Others;0,75
RPL32;0,725981431253822;1,93314448632113e-317;3,51097701605643e-313;1;0,985;1;All_Others;0,75
RPS12;0,813880064379755;2,75042688954043e-317;4,99532531678332e-313;1;0,985;1;All_Others;0,75
CD3D;1,35016736235883;3,49398784076905e-315;6,34578071640474e-311;0,927;0,354;1;All_Others;0,75
RPL14;0,759668393213547;9,36613617879879e-312;1,70107765279344e-307;1;0,969;1;All_Others;0,75
LEF1;1,41843135953567;1,03348169700562e-311;1,8770094581016e-307;0,856;0,301;1;All_Others;0,75
RPS3;0,781355062154738;1,79296147602687e-306;3,25637663276e-302;1;0,978;1;All_Others;0,75
RPL37;0,60792682457347;5,04966836493829e-292;9,17120768440092e-288;1;0,982;1;All_Others;0,75
RPL19;0,621274539075102;7,91348593431596e-292;1,43724731539046e-287;1;0,985;1;All_Others;0,75
RPS29;0,80127825300696;2,85081705610311e-290;5,17765393729447e-286;1;0,94;1;All_Others;0,75
RPS4X;0,705070857001912;2,09231892318172e-288;3,80006962828264e-284;1;0,973;1;All_Others;0,75
TPT1;0,606617520036177;5,25486728366481e-286;9,54388996059203e-282;1;0,986;1;All_Others;0,75
RPL39;0,549699874271191;3,10630178077154e-285;5,64166529423727e-281;1;0,984;1;All_Others;0,75
CD3G;1,38453188722973;2,66902309536496e-283;4,84747974580184e-279;0,847;0,327;1;All_Others;0,75
RPL36;0,655249386872753;3,72659678244626e-282;6,7682450762789e-278;1;0,973;1;All_Others;0,75
RPL5;0,712561911783415;1,18131017619049e-271;2,14549554199717e-267;1;0,967;1;All_Others;0,75
EEF1A1;0,567300898850611;1,8671255805918e-271;3,39107347947083e-267;1;0,987;1;All_Others;0,75
IL32;1,12933239392252;4,74891552212588e-270;8,62498037128502e-266;0,969;0,419;1;All_Others;0,75
RPS6;0,717990477660751;2,61680926124995e-269;4,75264898028216e-265;1;0,967;1;All_Others;0,75
RPL13;0,654052881588817;3,25919006024877e-268;5,91934098742381e-264;1;0,989;1;All_Others;0,75
RPS18;0,752120045656481;6,38734890334027e-268;1,16007030782466e-263;1;0,972;1;All_Others;0,75
RPS28;0,527298440579778;3,16209587316373e-265;5,74299852483997e-261;1;0,987;1;All_Others;0,75
SARAF;0,93257734206042;1,78171270213531e-263;3,23594660961814e-259;0,997;0,82;1;All_Others;0,75
RPS21;0,647227947516555;2,23778758513361e-261;4,06426981211966e-257;1;0,983;1;All_Others;0,75
RPL3;0,781320536590403;3,93568318775044e-253;7,14798780559235e-249;1;0,944;1;All_Others;0,75
RPS8;0,588839384077536;1,24622661010919e-252;2,26339676928031e-248;1;0,986;1;All_Others;0,75
RPS13;0,537566467656762;3,50105356608441e-252;6,35861348672251e-248;1;0,98;1;All_Others;0,75
RPS27;0,768689641915115;1,38976430924639e-248;2,52408993845329e-244;1;0,965;1;All_Others;0,75
RPL18;0,573661433580917;1,34738498939991e-238;2,44712061774812e-234;1;0,981;1;All_Others;0,75
EEF1B2;0,798193452936362;8,25304580455566e-237;1,4989181790234e-232;0,999;0,904;1;All_Others;0,75
NPM1;0,88227078948388;1,01139699662465e-236;1,83689922526969e-232;0,99;0,805;1;All_Others;0,75
IFITM1;0,913852867413752;3,99616893040178e-236;7,25784201139571e-232;0,98;0,467;1;All_Others;0,75
RPS16;0,614770643303327;1,12665538799109e-234;2,04623151566941e-230;1;0,959;1;All_Others;0,75
RPL6;0,538679928336614;2,49276299797325e-233;4,52735615691903e-229;1;0,974;1;All_Others;0,75
RPL10A;0,696753078580343;1,12084128050369e-229;2,03567193365079e-225;1;0,936;1;All_Others;0,75
RPL38;0,660405334622852;2,89161548913733e-229;5,25175205137122e-225;0,999;0,933;1;All_Others;0,75
LTB;1,06609917705214;2,11784874576112e-228;3,84643689205135e-224;0,983;0,568;1;All_Others;0,75
RPL41;0,504357597667638;1,22810877533028e-227;2,23049115775486e-223;1;0,988;1;All_Others;0,75
RPS15;0,506868294859493;3,61871720256464e-225;6,57231418329791e-221;1;0,983;1;All_Others;0,75
RPSA;0,804958425816884;9,70828835588295e-224;1,76321933119546e-219;1;0,879;1;All_Others;0,75
RPS7;0,504018671182073;1,72287797707148e-223;3,12909098195723e-219;1;0,979;1;All_Others;0,75
RPL4;0,645952388855449;2,98626314394098e-222;5,42365112202562e-218;0,999;0,942;1;All_Others;0,75
CCR7;1,16495026595638;6,57053055267922e-218;1,1933397589776e-213;0,821;0,352;1;All_Others;0,75
RPS23;0,599859902299863;2,94577712359147e-215;5,35012041186682e-211;1;0,977;1;All_Others;0,75
RPL29;0,538525830650719;4,50246269721401e-211;8,17737275068009e-207;1;0,971;1;All_Others;0,75
NOSIP;1,13516335610934;9,94024288802301e-210;1,80534691332274e-205;0,883;0,516;1;All_Others;0,75
RPS5;0,756443451644276;6,54219187248789e-208;1,18819288788125e-203;1;0,917;1;All_Others;0,75
NACA;0,518052037529514;2,40508761838494e-207;4,36812013251073e-203;1;0,969;1;All_Others;0,75
GIMAP7;0,944001362922099;1,62889779654618e-204;2,95840417808717e-200;0,962;0,67;1;All_Others;0,75
RPL18A;0,568001430048305;1,65783155184264e-204;3,0109536644566e-200;1;0,976;1;All_Others;0,75
RPL24;0,554127342350902;2,85249948831919e-203;5,18070957068531e-199;0,999;0,957;1;All_Others;0,75
LCK;1,02935712743796;3,70051448383581e-201;6,7208744055426e-197;0,877;0,399;1;All_Others;0,75
TOMM7;0,675192102830547;2,74754198699099e-200;4,99008575677303e-196;0,996;0,914;1;All_Others;0,75
TLE5;0,838674015945907;2,52566060551934e-194;4,58710479174423e-190;0,99;0,742;1;All_Others;0,75
ETS1;1,06489085464832;9,24432975455144e-194;1,67895517002163e-189;0,885;0,479;1;All_Others;0,75
LAT;1,08916386937654;1,09658215441679e-190;1,99161250885177e-186;0,783;0,35;1;All_Others;0,75
HSPA8;0,789693167129743;4,7781971264261e-185;8,67816162101509e-181;0,995;0,782;1;All_Others;0,75
RACK1;0,516098032905467;4,78841257713272e-185;8,69671492258845e-181;1;0,966;1;All_Others;0,75
RPLP0;0,586576962573952;8,41542522362125e-184;1,52840952911409e-179;1;0,966;1;All_Others;0,75
C12orf57;0,926581265020794;5,95257658510975e-181;1,08110695938763e-176;0,953;0,647;1;All_Others;0,75
CD247;0,727727235057348;7,24748257272756e-180;1,31628778485878e-175;0,792;0,342;1;All_Others;0,75
RPL13A;0,575388392950628;3,75986977551842e-178;6,82867548629655e-174;0,999;0,942;1;All_Others;0,75
RPS2P5;0,669713117697844;1,54774064734562e-177;2,81100656370911e-173;0,995;0,865;1;All_Others;0,75
EEF2;0,555725089974198;7,93046332963545e-166;1,44033074992839e-161;1;0,943;1;All_Others;0,75
RPS19;0,521304284178534;2,16943160827471e-164;3,94012168694853e-160;1;0,976;1;All_Others;0,75
RPS4Y1;0,642682310301133;1,14717912304397e-156;2,08350672327247e-152;0,991;0,881;1;All_Others;0,75
RPS20;0,709301186770636;2,58701002759773e-152;4,698527612123e-148;0,979;0,818;1;All_Others;0,75
LEPROTL1;0,969251357909162;9,9418804555602e-151;1,80564432833884e-146;0,81;0,454;1;All_Others;0,75
NOP53;0,742609539590509;3,1701586594565e-148;5,75764215730489e-144;0,957;0,737;1;All_Others;0,75
RPL31;0,538553319546705;8,78400917654057e-148;1,5953517466433e-143;0,998;0,928;1;All_Others;0,75
TMEM123;0,948095212969401;9,14039872749726e-147;1,66007921688805e-142;0,848;0,539;1;All_Others;0,75
RPL22;0,540346582034172;4,03170826221623e-146;7,32238854583711e-142;0,999;0,931;1;All_Others;0,75
SELL;0,777191261855494;1,69788990549606e-140;3,08370764636194e-136;0,927;0,675;1;All_Others;0,75
EVL;0,725897370760913;6,32315645166486e-137;1,14841167475137e-132;0,937;0,575;1;All_Others;0,75
CD7;0,639449869269825;1,26975036461909e-130;2,3061206122212e-126;0,812;0,392;1;All_Others;0,75
HINT1;0,620216849190236;3,31277828261278e-129;6,01666791688133e-125;0,984;0,848;1;All_Others;0,75
SOD1;0,807064439382839;9,97074383277227e-121;1,8108864949081e-116;0,853;0,571;1;All_Others;0,75
EIF3E;0,728533541885932;1,22191168968994e-112;2,21923601081487e-108;0,915;0,711;1;All_Others;0,75
ARL4C;0,67059093927934;4,07388053734558e-112;7,39898183192704e-108;0,752;0,414;1;All_Others;0,75
KLF2;0,567475803683957;7,80670823907253e-111;1,41785435038035e-106;0,981;0,872;1;All_Others;0,75
NDFIP1;0,810242260552807;1,17189127695931e-109;2,1283889372135e-105;0,824;0,548;1;All_Others;0,75
GYPC;0,841789742576697;6,58031115000404e-108;1,19511611106373e-103;0,784;0,482;1;All_Others;0,75
SNRPD2;0,542972705532863;1,94513063427953e-85;3,53274625797848e-81;0,95;0,807;1;All_Others;0,75
FCMR;0,54583734648512;5,60554034917503e-85;1,01807823821717e-80;0,781;0,444;1;All_Others;0,75
GSTK1;0,66631105106183;1,93173647191419e-83;3,50841978029056e-79;0,888;0,712;1;All_Others;0,75
MZT2B;0,62292953544292;7,83814728219266e-83;1,42356430939183e-78;0,897;0,702;1;All_Others;0,75
ANP32B;0,654788162922641;8,16983296318552e-83;1,48380506277375e-78;0,875;0,692;1;All_Others;0,75
RPL21;0,596791978824392;6,63988657663014e-81;1,20593620004757e-76;0,889;0,693;1;All_Others;0,75
TBC1D10C;0,59749718208149;1,25827541029064e-72;2,28527980016986e-68;0,784;0,511;1;All_Others;0,75
ST13;0,616016420472788;1,37502916077806e-70;2,49732796180511e-66;0,815;0,591;1;All_Others;0,75
ADD3;0,654044329487945;8,17845331914074e-69;1,48537069182234e-64;0,772;0,56;1;All_Others;0,75
SSR2;0,538780541649131;4,43920978659386e-68;8,06249281441177e-64;0,892;0,709;1;All_Others;0,75
H4C3;0,557427187155798;2,26404515547348e-66;4,11195881137093e-62;0,87;0,674;1;All_Others;0,75
EIF4B;0,54976055831774;2,21255591244028e-64;4,01844404817403e-60;0,877;0,697;1;All_Others;0,75
SUN2;0,529350294345637;8,15838517843346e-64;1,48172591610708e-59;0,787;0,564;1;All_Others;0,75
CNN2;0,527410149598699;3,56552588234176e-57;6,4757081075091e-53;0,856;0,655;1;All_Others;0,75
EIF4A2;0,526708561297789;1,39038312757369e-55;2,52521383629934e-51;0,807;0,596;1;All_Others;0,75
