genes;avg_log2FC;p_val;adj.P.Val;pct.1;pct.2;tested_cluster;control_cluster;min.pct
LEF1;1,97576712270288;0;0;0,941;0,245;0;All_Others;0,75
CD3E;1,5647015245003;0;0;0,997;0,349;0;All_Others;0,75
TCF7;1,73858694765365;0;0;0,974;0,33;0;All_Others;0,75
CCR7;1,89372202845111;0;0;0,932;0,294;0;All_Others;0,75
CD3D;1,54686473995059;0;0;0,948;0,314;0;All_Others;0,75
IL7R;0,935743434109058;0;0;0,942;0,335;0;All_Others;0,75
CD7;1,20957998113947;0;0;0,917;0,338;0;All_Others;0,75
CD27;1,65615695740025;0;0;0,831;0,259;0;All_Others;0,75
CD3G;1,45505746951393;0;0;0,86;0,293;0;All_Others;0,75
IFITM1;0,949099292191268;0;0;0,992;0,433;0;All_Others;0,75
LCK;1,27860061004589;0;0;0,904;0,363;0;All_Others;0,75
LDLRAP1;1,87533792511911;0;0;0,76;0,234;0;All_Others;0,75
CAMK4;1,44098803063779;0;0;0,751;0,231;0;All_Others;0,75
PIK3IP1;1,57273016532334;0;0;0,793;0,284;0;All_Others;0,75
NOSIP;1,32024868793333;0;0;0,915;0,485;0;All_Others;0,75
NPM1;1,1878849150123;0;0;0,999;0,792;0;All_Others;0,75
SARAF;1,17469347889885;0;0;0,999;0,809;0;All_Others;0,75
RPSA;0,928725309368012;0;0;1;0,872;0;All_Others;0,75
EEF1B2;1,10756381802377;0;0;1;0,898;0;All_Others;0,75
RPS5;1,07400068665197;0;0;1;0,912;0;All_Others;0,75
RPL22;0,805544305375612;0;0;1;0,926;0;All_Others;0,75
RPL38;0,754541740612667;0;0;0,999;0,928;0;All_Others;0,75
RPL10A;0,88008035767877;0;0;1;0,933;0;All_Others;0,75
RPS29;0,887867876233277;0;0;1;0,936;0;All_Others;0,75
RPL4;0,730052748173497;0;0;1;0,938;0;All_Others;0,75
RPL3;0,993644127824765;0;0;1;0,94;0;All_Others;0,75
RPL24;0,676362036730223;0;0;1;0,954;0;All_Others;0,75
RPS25;1,03474510311375;0;0;1;0,955;0;All_Others;0,75
RPS16;0,772079880357347;0;0;1;0,956;0;All_Others;0,75
RPS27;0,965686584934809;0;0;1;0,963;0;All_Others;0,75
RPL5;0,88901406641035;0;0;1;0,965;0;All_Others;0,75
RPS6;0,924337999329025;0;0;1;0,965;0;All_Others;0,75
RPL14;0,940450774952034;0;0;1;0,967;0;All_Others;0,75
NACA;0,661561540513373;0;0;1;0,968;0;All_Others;0,75
RPL29;0,708911757427816;0;0;1;0,969;0;All_Others;0,75
RPS18;0,904290950100743;0;0;1;0,97;0;All_Others;0,75
RPL36;0,762175972915682;0;0;1;0,971;0;All_Others;0,75
RPS4X;0,875894483232407;0;0;1;0,971;0;All_Others;0,75
RPL6;0,602326391937988;0;0;1;0,973;0;All_Others;0,75
RPL18A;0,67912317749053;0;0;1;0,974;0;All_Others;0,75
RPS19;0,682449395527007;0;0;1;0,974;0;All_Others;0,75
RPS23;0,825343906906767;0;0;1;0,976;0;All_Others;0,75
RPLP2;0,610261497582802;0;0;1;0,977;0;All_Others;0,75
RPS3;0,972445631019945;0;0;1;0,977;0;All_Others;0,75
RPL12;0,634833877848751;0;0;1;0,977;0;All_Others;0,75
RPL35A;0,79257843583094;0;0;1;0,978;0;All_Others;0,75
RPS3A;1,00734099134184;0;0;1;0,978;0;All_Others;0,75
RPS13;0,75301003982154;0;0;1;0,979;0;All_Others;0,75
RPS14;0,900675465523375;0;0;1;0,98;0;All_Others;0,75
RPL18;0,728756316960619;0;0;1;0,98;0;All_Others;0,75
RPS15A;0,954627850528089;0;0;1;0,981;0;All_Others;0,75
RPL37;0,746596572203615;0;0;1;0,981;0;All_Others;0,75
RPL30;0,907123768177295;0;0;1;0,982;0;All_Others;0,75
RPS27A;0,9110613190447;0;0;1;0,982;0;All_Others;0,75
RPS21;0,850474768172626;0;0;1;0,982;0;All_Others;0,75
RPL39;0,663569189653482;0;0;1;0,983;0;All_Others;0,75
RPS15;0,653933435364761;0;0;1;0,983;0;All_Others;0,75
RPL34;0,813658467541442;0;0;1;0,984;0;All_Others;0,75
RPL32;0,947600824392111;0;0;1;0,984;0;All_Others;0,75
RPS12;1,06063238404867;0;0;1;0,984;0;All_Others;0,75
RPL19;0,80858920510399;0;0;1;0,984;0;All_Others;0,75
RPS8;0,785357527339852;0;0;1;0,985;0;All_Others;0,75
TPT1;0,648989977369117;0;0;1;0,985;0;All_Others;0,75
RPL28;0,633757561174349;0;0;1;0,986;0;All_Others;0,75
RPS28;0,722204700597352;0;0;1;0,986;0;All_Others;0,75
RPL10;0,853402305907726;0;0;1;0,986;0;All_Others;0,75
EEF1A1;0,697524802318487;0;0;1;0,987;0;All_Others;0,75
RPL41;0,623058764163702;0;0;1;0,987;0;All_Others;0,75
RPL13;0,820447385357606;0;0;1;0,988;0;All_Others;0,75
RPL11;0,755495982649779;0;0;1;0,988;0;All_Others;0,75
RPS4Y1;0,869762459184191;2,96439387504748e-323;5,38393215586123e-319;0,998;0,872;0;All_Others;0,75
RPL8;0,576601915527135;2,37151510003798e-322;4,30714572468899e-318;1;0,978;0;All_Others;0,75
RPS7;0,550815195278691;3,36193832272628e-315;6,10595238173547e-311;1;0,977;0;All_Others;0,75
RPS2P5;0,822960772130807;4,51041048383737e-311;8,19180752074542e-307;0,997;0,856;0;All_Others;0,75
RACK1;0,597588499966037;8,67679742214859e-309;1,57587994781063e-304;1;0,964;0;All_Others;0,75
LEPROTL1;1,32931811944904;3,88596978346855e-304;7,05769832073557e-300;0,845;0,424;0;All_Others;0,75
C12orf57;1,11386871839787;2,884038224534e-300;5,23799022339866e-296;0,968;0,625;0;All_Others;0,75
RPLP0;0,657816047815275;1,92073979115966e-297;3,48844760870417e-293;1;0,964;0;All_Others;0,75
LAT;1,26814875773363;1,49249417673675e-296;2,71066792378928e-292;0,807;0,318;0;All_Others;0,75
RPL7A;0,596648473685837;5,53786412271101e-288;1,00578688196677e-283;1;0,954;0;All_Others;0,75
TOMM7;0,732287910605375;2,00013523142219e-277;3,63264560730899e-273;0,998;0,909;0;All_Others;0,75
GYPC;1,27348776895177;1,55684186502705e-276;2,82753619526212e-272;0,859;0,444;0;All_Others;0,75
RGS10;1,11657960078771;8,4918931714872e-275;1,54229763780551e-270;0,86;0,466;0;All_Others;0,75
IL32;0,784414590182878;5,84734725477581e-273;1,06199520841238e-268;0,982;0,382;0;All_Others;0,75
NDFIP1;1,20290172093435;6,10244593123282e-273;1,1083262300305e-268;0,882;0,516;0;All_Others;0,75
RPS9;0,523118253842041;7,17137714450381e-272;1,30246551698478e-267;1;0,966;0;All_Others;0,75
SELL;0,937503971586847;8,37628596598825e-272;1,52130105714279e-267;0,985;0,644;0;All_Others;0,75
RPL31;0,665381793828328;4,20956363074103e-270;7,64540946615185e-266;0,999;0,924;0;All_Others;0,75
EEF1D;0,621022653551437;7,0160600057482e-268;1,27425681824399e-263;1;0,958;0;All_Others;0,75
GIMAP7;0,977855208553881;2,60659525225157e-259;4,73409829713929e-255;0,969;0,65;0;All_Others;0,75
RPL37A;0,538434034665939;1,88975913181095e-258;3,43218053519505e-254;1;0,959;0;All_Others;0,75
RPS2;0,547488302394401;1,25252628075401e-253;2,27483823110543e-249;1;0,959;0;All_Others;0,75
HSPA8;0,818181784536898;8,84430757762979e-253;1,60630314224912e-248;0,996;0,769;0;All_Others;0,75
TLE5;0,834830156419295;3,05717526307118e-243;5,55244171278988e-239;0,993;0,726;0;All_Others;0,75
LBH;1,10143612359529;4,87959073698008e-230;8,86231269650322e-226;0,814;0,373;0;All_Others;0,75
NOP53;0,851407681525598;6,277513422306e-226;1,14012198775922e-221;0,965;0,721;0;All_Others;0,75
ETS1;0,924937919686026;8,78149311161875e-225;1,5948947789322e-220;0,899;0,451;0;All_Others;0,75
BTG1;0,679727020565836;2,32921806517617e-222;4,23032584997296e-218;0,997;0,908;0;All_Others;0,75
EIF3E;0,920802976278906;4,95730363936726e-219;9,00345486981881e-215;0,945;0,691;0;All_Others;0,75
EVL;0,850614929087376;7,781525357718e-215;1,41328063546874e-210;0,945;0,551;0;All_Others;0,75
EEF2;0,561552278973723;8,96866246906504e-214;1,62888847763159e-209;1;0,94;0;All_Others;0,75
RPL27;0,562276659055484;6,19100824170306e-212;1,12441091685811e-207;0,999;0,933;0;All_Others;0,75
RPL13A;0,561091114120013;2,36674844148879e-209;4,29848851943195e-205;0,999;0,938;0;All_Others;0,75
BTF3;0,570736162287416;1,22937873981273e-199;2,23279766724787e-195;0,999;0,92;0;All_Others;0,75
LTB;0,648604330874299;3,58367577091396e-195;6,50867193513394e-191;0,986;0,542;0;All_Others;0,75
CD247;0,559994034798274;2,92403249170469e-183;5,31062781143406e-179;0,763;0,323;0;All_Others;0,75
RPS20;0,699743585668725;2,99738833916646e-180;5,44385670159413e-176;0,983;0,807;0;All_Others;0,75
RPL21;0,817815258018943;1,33295482999344e-171;2,42091256223409e-167;0,911;0,676;0;All_Others;0,75
TMEM123;0,919370947475764;4,56757724694466e-171;8,2956337959009e-167;0,842;0,523;0;All_Others;0,75
RPL23A;0,593036572375685;1,05013215038031e-170;1,90725001152073e-166;0,995;0,871;0;All_Others;0,75
SNRPD2;0,697339233443137;7,11508018887165e-170;1,29224086390287e-165;0,971;0,793;0;All_Others;0,75
COX7C;0,546462396803275;6,28515670071902e-164;1,14151015998459e-159;0,993;0,906;0;All_Others;0,75
FCMR;0,714394238305388;1,29723355133943e-161;2,35603557594267e-157;0,827;0,411;0;All_Others;0,75
UQCRB;0,612030399017414;1,32497484570777e-150;2,40641931477445e-146;0,987;0,845;0;All_Others;0,75
HINT1;0,593731131274855;3,33850108365179e-146;6,06338566812839e-142;0,986;0,839;0;All_Others;0,75
ST13;0,81473936708642;1,26082375239374e-138;2,2899080990975e-134;0,848;0,569;0;All_Others;0,75
SEPTIN1;0,877773579247057;1,40023919862126e-137;2,54311443253592e-133;0,764;0,43;0;All_Others;0,75
ANP32B;0,752939096802988;1,41444927751992e-134;2,56892277783167e-130;0,894;0,675;0;All_Others;0,75
HSP90AB1;0,616936802725716;4,52222359389539e-133;8,21326249123282e-129;0,96;0,773;0;All_Others;0,75
PRMT2;0,780338869755187;1,52243988969038e-131;2,76505532765567e-127;0,798;0,502;0;All_Others;0,75
SOD1;0,782318095873349;1,84682974449365e-128;3,35421218194936e-124;0,84;0,558;0;All_Others;0,75
UXT;0,725907672762524;7,99157996270156e-121;1,45143075282586e-116;0,871;0,643;0;All_Others;0,75
RBL2;0,745249990110559;1,81406878993225e-116;3,29471173627495e-112;0,754;0,465;0;All_Others;0,75
MZT2B;0,653493423015314;5,10816389328072e-112;9,27744726297645e-108;0,906;0,688;0;All_Others;0,75
TBC1D10C;0,640055875533855;2,68277577093402e-111;4,87245735517037e-107;0,805;0,489;0;All_Others;0,75
TRAF3IP3;0,541669754002708;8,5059959622218e-107;1,54485898665872e-102;0,917;0,691;0;All_Others;0,75
SUN2;0,616744316761656;7,72448398296557e-106;1,40292078098621e-101;0,816;0,543;0;All_Others;0,75
EIF3H;0,603618145196803;5,76456442125569e-103;1,04696019018846e-98;0,937;0,74;0;All_Others;0,75
H4C3;0,616133555503747;3,90518855138421e-102;7,09260344702401e-98;0,888;0,657;0;All_Others;0,75
RPS26;0,591428296579504;9,42306187101067e-102;1,71141649701296e-97;0,91;0,722;0;All_Others;0,75
EIF4B;0,617079545902224;4,07657800199925e-99;7,40388096723103e-95;0,888;0,683;0;All_Others;0,75
EIF4A2;0,613772303976226;6,55075599966405e-94;1,18974830465898e-89;0,83;0,577;0;All_Others;0,75
LINC00869;0,623138507907638;2,00892739107705e-89;3,64861392767414e-85;0,785;0,538;0;All_Others;0,75
CNN2;0,591995587267125;6,15890719291865e-88;1,11858072437788e-83;0,865;0,64;0;All_Others;0,75
SSR2;0,526399445294336;5,44618645324396e-84;9,89136383638168e-80;0,899;0,696;0;All_Others;0,75
EIF3L;0,500959974864545;1,00775319405866e-77;1,83028135104934e-73;0,925;0,756;0;All_Others;0,75
HMGN1;0,527631100531133;4,99893239741599e-71;9,07906102018692e-67;0,825;0,582;0;All_Others;0,75
SMDT1;0,51413358926803;1,85613527633203e-68;3,37111288887424e-64;0,88;0,696;0;All_Others;0,75
RSL1D1;0,585525368451335;5,7086448973376e-65;1,03680408625445e-60;0,783;0,582;0;All_Others;0,75
ADD3;0,536574051730858;8,55381883550973e-65;1,55354457690528e-60;0,761;0,55;0;All_Others;0,75
RPL36A;0,531292878772944;6,25240198421061e-64;1,13556124837233e-59;0,826;0,638;0;All_Others;0,75
C19orf53;0,546347387752208;1,34250066747338e-57;2,43824971226515e-53;0,753;0,559;0;All_Others;0,75
NSA2;0,530742067117358;1,97318923074112e-54;3,58370628087203e-50;0,764;0,577;0;All_Others;0,75
S100A12;2,71454623376848;0;0;0,976;0,207;1;All_Others;0,75
FCN1;2,18713031063135;0;0;0,988;0,247;1;All_Others;0,75
VCAN;2,51309057857803;0;0;0,983;0,245;1;All_Others;0,75
MNDA;2,38369590338275;0;0;0,973;0,247;1;All_Others;0,75
LYZ;2,27310113746775;0;0;1;0,284;1;All_Others;0,75
CST3;1,59805000825018;0;0;0,999;0,285;1;All_Others;0,75
S100A9;2,93601172499755;0;0;1;0,286;1;All_Others;0,75
S100A8;2,62520498034821;0;0;1;0,292;1;All_Others;0,75
CSF3R;2,34220956210786;0;0;0,896;0,213;1;All_Others;0,75
CD14;2,39301739467726;0;0;0,884;0,201;1;All_Others;0,75
CSTA;2,35975575597002;0;0;0,895;0,213;1;All_Others;0,75
SERPINA1;1,94275680114716;0;0;0,902;0,221;1;All_Others;0,75
TYROBP;1,90894072471126;0;0;0,999;0,322;1;All_Others;0,75
LST1;1,81951057833087;0;0;0,94;0,285;1;All_Others;0,75
CD36;2,30279445214542;0;0;0,864;0,21;1;All_Others;0,75
CEBPD;2,10402427028181;0;0;0,965;0,316;1;All_Others;0,75
SPI1;1,91571585934211;0;0;0,937;0,294;1;All_Others;0,75
CTSD;2,49394673899258;0;0;0,836;0,199;1;All_Others;0,75
FCER1G;1,43885227692694;0;0;0,958;0,327;1;All_Others;0,75
MS4A6A;1,95457005525038;0;0;0,834;0,205;1;All_Others;0,75
CFD;1,97597621887134;0;0;0,841;0,215;1;All_Others;0,75
TYMP;1,96768726596752;0;0;0,95;0,327;1;All_Others;0,75
TNFAIP2;1,99511301203488;0;0;0,832;0,214;1;All_Others;0,75
NCF2;2,19306712913692;0;0;0,813;0,21;1;All_Others;0,75
CYBB;1,92962254887904;0;0;0,902;0,302;1;All_Others;0,75
FPR1;2,32054247442827;0;0;0,777;0,183;1;All_Others;0,75
CD68;1,92977751170536;0;0;0,815;0,223;1;All_Others;0,75
RGS2;2,49124982569441;0;0;0,76;0,172;1;All_Others;0,75
LGALS1;1,85072271933865;0;0;0,974;0,39;1;All_Others;0,75
LGALS3;1,86925939137274;0;0;0,834;0,256;1;All_Others;0,75
STXBP2;2,19296809460067;0;0;0,84;0,262;1;All_Others;0,75
LILRB2;1,82519763971237;0;0;0,783;0,206;1;All_Others;0,75
LRP1;2,06057908188998;0;0;0,752;0,182;1;All_Others;0,75
GRN;1,93978294360289;0;0;0,869;0,307;1;All_Others;0,75
MPEG1;1,97824703270513;0;0;0,787;0,227;1;All_Others;0,75
AIF1;1,75547128657814;0;0;0,989;0,439;1;All_Others;0,75
APLP2;2,0152109175853;0;0;0,879;0,336;1;All_Others;0,75
BLVRB;2,13693553973223;0;0;0,793;0,251;1;All_Others;0,75
PGD;2,17091705340544;0;0;0,806;0,294;1;All_Others;0,75
RNF130;1,77858502688449;0;0;0,824;0,318;1;All_Others;0,75
FOSB;1,94047326831583;0;0;0,83;0,345;1;All_Others;0,75
CTSS;1,88781529275887;0;0;0,991;0,514;1;All_Others;0,75
PYCARD;1,75813804945611;0;0;0,892;0,416;1;All_Others;0,75
BRI3;1,79175599460537;0;0;0,917;0,461;1;All_Others;0,75
FOS;2,24702237715183;0;0;0,998;0,542;1;All_Others;0,75
GPX1;1,70544214850716;0;0;0,995;0,59;1;All_Others;0,75
DUSP1;1,85494110118148;0;0;0,967;0,564;1;All_Others;0,75
TALDO1;1,80969690187302;0;0;0,936;0,539;1;All_Others;0,75
S100A11;1,77667231272442;0;0;0,996;0,606;1;All_Others;0,75
GSTP1;1,58261097396654;0;0;0,965;0,595;1;All_Others;0,75
TKT;1,66431308449223;0;0;0,925;0,593;1;All_Others;0,75
TSPO;1,84177904832956;0;0;0,982;0,658;1;All_Others;0,75
PSAP;1,53675234280727;0;0;0,986;0,673;1;All_Others;0,75
COTL1;1,3046933624916;0;0;0,984;0,709;1;All_Others;0,75
S100A4;1,64015613656097;0;0;1;0,761;1;All_Others;0,75
S100A10;1,36148495334547;0;0;0,983;0,801;1;All_Others;0,75
S100A6;1,90381417114687;0;0;1;0,88;1;All_Others;0,75
GAPDH;1,29748746529829;0;0;0,992;0,919;1;All_Others;0,75
OAZ1;1,1065400775361;0;0;0,991;0,933;1;All_Others;0,75
ATP5F1E;0,871223251686857;0;0;1;0,969;1;All_Others;0,75
FTL;1,6381691455217;0;0;1;0,975;1;All_Others;0,75
FTH1;1,17307274125902;0;0;1;0,978;1;All_Others;0,75
FGR;1,66872838574386;2,96439387504748e-323;5,38393215586123e-319;0,847;0,305;1;All_Others;0,75
SH3BGRL3;1,01285431325547;5,92878775009496e-323;1,07678643117225e-318;0,996;0,951;1;All_Others;0,75
MYO1F;1,76092818349064;2,4141737519478e-311;4,3846223682876e-307;0,823;0,325;1;All_Others;0,75
CAPG;1,80311685453545;7,24240503393754e-299;1,31536560226374e-294;0,764;0,278;1;All_Others;0,75
AHNAK;1,4252331925471;7,18297086004541e-298;1,30457116760145e-293;0,947;0,535;1;All_Others;0,75
GABARAP;1,19538411069947;2,93423816883531e-285;5,32916336223869e-281;0,969;0,848;1;All_Others;0,75
ANXA5;1,5870303275253;4,3739275073424e-285;7,94392713883526e-281;0,837;0,338;1;All_Others;0,75
SAT1;1,31618237845197;5,87269245733619e-285;1,0665984041014e-280;0,934;0,551;1;All_Others;0,75
AP1S2;1,73806508462291;2,71358199934943e-280;4,92840762721843e-276;0,801;0,359;1;All_Others;0,75
ZEB2;1,58095653947166;2,46496310475365e-277;4,47686599085358e-273;0,79;0,294;1;All_Others;0,75
JAML;1,65410072714792;2,30986776735556e-265;4,19518183907117e-261;0,799;0,332;1;All_Others;0,75
ANXA2;1,49956734244228;5,03858857868248e-265;9,15108457660311e-261;0,834;0,377;1;All_Others;0,75
CDC42EP3;1,85158394124982;1,95965746188694e-263;3,55912988227907e-259;0,764;0,338;1;All_Others;0,75
SERF2;0,797462102629747;2,97353278503545e-263;5,40053024418138e-259;0,996;0,97;1;All_Others;0,75
VIM;0,912624173653663;3,44773479890498e-261;6,26177594177123e-257;0,994;0,93;1;All_Others;0,75
C4orf48;1,74109929090703;1,04815066781875e-259;1,90365124289242e-255;0,772;0,334;1;All_Others;0,75
IL17RA;1,60693744497097;1,8812011705742e-256;3,41663756599686e-252;0,793;0,383;1;All_Others;0,75
ELOB;1,15855818100789;2,44150491579306e-255;4,43426122806336e-251;0,956;0,822;1;All_Others;0,75
FGF23;1,43103324922961;1,37926073479673e-247;2,50501334653782e-243;0,89;0,575;1;All_Others;0,75
CTSB;1,5399079093073;3,19208903684269e-244;5,79747210871369e-240;0,787;0,358;1;All_Others;0,75
H3-3A;0,9665715918253;1,57590182282736e-242;2,86215289061905e-238;0,97;0,869;1;All_Others;0,75
SERPINB1;1,46889766722439;1,60234807534673e-241;2,91018457444473e-237;0,846;0,53;1;All_Others;0,75
ITGB2;1,04599713540763;2,22535252777108e-241;4,04168526093783e-237;0,96;0,78;1;All_Others;0,75
FCGRT;1,59034196848589;4,14756128507551e-240;7,53280080595415e-236;0,77;0,341;1;All_Others;0,75
MYL6;0,828258654527308;7,95828386893326e-239;1,44538351627566e-234;0,987;0,939;1;All_Others;0,75
CYBA;0,884441170262597;4,25707956533495e-232;7,73170790656134e-228;0,986;0,914;1;All_Others;0,75
KLF6;1,27012025227922;4,46330792663152e-232;8,10625985634817e-228;0,927;0,655;1;All_Others;0,75
SRGN;1,05970148846067;5,43690386992381e-218;9,87450480855563e-214;0,924;0,623;1;All_Others;0,75
PKM;1,12965013012325;1,58747925424848e-217;2,88317982156609e-213;0,897;0,718;1;All_Others;0,75
LAMTOR4;1,2043179974278;6,71941442084735e-210;1,2203800471143e-205;0,908;0,66;1;All_Others;0,75
EFHD2;1,10938785663847;8,66352090849006e-206;1,57346866739996e-201;0,847;0,42;1;All_Others;0,75
ATP6V0B;1,41669664572404;2,27587852924108e-198;4,13345058480764e-194;0,812;0,467;1;All_Others;0,75
CTSZ;1,3598794071533;6,79652577901464e-198;1,23438501198464e-193;0,767;0,352;1;All_Others;0,75
GNAI2;0,95255768197134;7,87846913488425e-195;1,43088756427768e-190;0,934;0,815;1;All_Others;0,75
RAC1;1,17617463969975;1,93333353859469e-193;3,51132037279567e-189;0,876;0,605;1;All_Others;0,75
WDR74;1,56984148096256;2,38301713589299e-188;4,32803572220885e-184;0,786;0,472;1;All_Others;0,75
AP2S1;1,30006971348284;7,95752603683795e-185;1,44524587881051e-180;0,802;0,466;1;All_Others;0,75
LSP1;0,85257052146409;8,23462343471157e-185;1,49557230821232e-180;0,957;0,877;1;All_Others;0,75
CAST;1,18677031241081;1,08769538731337e-181;1,97547236243854e-177;0,855;0,571;1;All_Others;0,75
AL359976.1;1,42342968058329;1,85504767367708e-179;3,36913758493232e-175;0,764;0,415;1;All_Others;0,75
VSIR;1,1830156439955;4,19427718620995e-179;7,61764622559452e-175;0,857;0,593;1;All_Others;0,75
LTA4H;1,33665974369521;4,11967557737382e-174;7,48215478362634e-170;0,781;0,488;1;All_Others;0,75
CARD16;1,32442298455463;8,8082524527524e-174;1,59975481046889e-169;0,771;0,434;1;All_Others;0,75
MT-ND1;0,570572191797539;1,90979305595236e-171;3,46856614822068e-167;0,998;0,995;1;All_Others;0,75
TLN1;1,0026320241505;2,58123253728873e-171;4,68803453422379e-167;0,853;0,536;1;All_Others;0,75
FLNA;0,989021667921258;3,92118811238103e-168;7,12166184970644e-164;0,876;0,579;1;All_Others;0,75
LRRFIP1;1,00787522877491;2,37112239623168e-160;4,30643249603598e-156;0,899;0,681;1;All_Others;0,75
ATP5MPL;1,08848732266552;2,84296051505891e-160;5,16338488745e-156;0,844;0,675;1;All_Others;0,75
IQGAP1;1,15481378549589;1,05894588592088e-157;1,9232575180095e-153;0,816;0,501;1;All_Others;0,75
ALDOA;1,10033013502558;1,19486985510242e-156;2,17012263083701e-152;0,845;0,651;1;All_Others;0,75
MT-ND4;0,566969910218464;1,19184639233174e-149;2,16463141775291e-145;0,995;0,991;1;All_Others;0,75
MCL1;1,14779181111899;7,67689605673573e-148;1,39427786182434e-143;0,831;0,609;1;All_Others;0,75
ANXA1;0,981116631652596;6,06833171611106e-147;1,10213040628009e-142;0,868;0,578;1;All_Others;0,75
ARPC1B;1,11072860655421;3,44400575985088e-143;6,25500326104117e-139;0,812;0,545;1;All_Others;0,75
LAMTOR1;1,18298342880625;4,51919650633469e-141;8,20776469480507e-137;0,753;0,478;1;All_Others;0,75
UQCR11;0,830757097891325;1,30360296899626e-138;2,367603712291e-134;0,923;0,825;1;All_Others;0,75
COX8A;0,958836471349948;1,14236494743048e-132;2,07476321752324e-128;0,859;0,668;1;All_Others;0,75
GNG5;1,00206762283336;1,82209450450726e-131;3,30928803908609e-127;0,836;0,618;1;All_Others;0,75
MT-ND2;0,537663445116852;7,01833814095507e-128;1,27467057316026e-123;0,994;0,983;1;All_Others;0,75
GRB2;1,0521471551502;4,17914590951511e-126;7,59016480086134e-122;0,789;0,551;1;All_Others;0,75
CNPY3;1,10276146336691;9,05015098643068e-124;1,64368842215554e-119;0,757;0,481;1;All_Others;0,75
TPM3;0,729250975220756;9,8524054449327e-124;1,78939387690868e-119;0,931;0,851;1;All_Others;0,75
IER2;0,874692390932204;2,27755929957679e-120;4,13650319989137e-116;0,95;0,821;1;All_Others;0,75
LCP1;0,736649411944807;7,2185553595754e-118;1,31103402440608e-113;0,915;0,793;1;All_Others;0,75
RHOG;1,03150944261386;2,19304526027726e-116;3,98300880171555e-112;0,781;0,544;1;All_Others;0,75
ENO1;0,869662363076875;4,17213791066185e-114;7,57743687334406e-110;0,858;0,732;1;All_Others;0,75
ARPC3;0,658478884344829;1,02519646240919e-112;1,86196181502757e-108;0,952;0,892;1;All_Others;0,75
NDUFB1;0,999992868861892;5,318384048716e-111;9,659249109278e-107;0,798;0,573;1;All_Others;0,75
CLIC1;0,750396654343979;5,10202582721337e-109;9,26629930738493e-105;0,896;0,671;1;All_Others;0,75
ZFP36;0,85025790919941;3,84503354080453e-108;6,98334991680918e-104;0,873;0,786;1;All_Others;0,75
TPI1;0,875187397318014;2,08064946669357e-104;3,77887556140887e-100;0,831;0,654;1;All_Others;0,75
GNB2;0,905714919569666;2,52607036694468e-100;4,58784900044493e-96;0,805;0,641;1;All_Others;0,75
FKBP1A;0,903002160998194;7,30294613582093e-100;1,3263610771878e-95;0,77;0,59;1;All_Others;0,75
VAMP8;0,816183140778113;2,47531144242126e-99;4,4956606417255e-95;0,831;0,655;1;All_Others;0,75
C1orf162;0,927140822544167;5,68128215179496e-98;1,031834464409e-93;0,77;0,511;1;All_Others;0,75
ZYX;0,843472518769702;8,30842964486744e-94;1,50897699210082e-89;0,793;0,585;1;All_Others;0,75
COX6B1;0,652152760940389;7,97855579375008e-87;1,44906530326089e-82;0,901;0,833;1;All_Others;0,75
SERP1;0,684375161622219;1,83192376417784e-86;3,3271399404998e-82;0,9;0,819;1;All_Others;0,75
UQCRQ;0,906643189503758;9,91512036109423e-84;1,80078415998193e-79;0,769;0,601;1;All_Others;0,75
ARPC5;0,704012252169602;1,85032651812313e-80;3,36056302221523e-76;0,855;0,757;1;All_Others;0,75
POLR2L;0,758182946640747;1,01642570511742e-77;1,84603236563426e-73;0,81;0,667;1;All_Others;0,75
EMP3;0,556984269400806;3,93387588080627e-77;7,14470537472034e-73;0,933;0,861;1;All_Others;0,75
SAMHD1;0,6488329725484;2,80532016772498e-74;5,09502248862211e-70;0,834;0,657;1;All_Others;0,75
SRRM2;0,745217044458538;1,72325187952035e-73;3,12977006358487e-69;0,825;0,685;1;All_Others;0,75
ACTR2;0,743943490160583;5,56937349135768e-66;1,01150961350038e-61;0,77;0,62;1;All_Others;0,75
JUN;0,664287151345437;6,30448218829478e-66;1,1450200550381e-61;0,895;0,807;1;All_Others;0,75
COX5B;0,639060716908553;1,18528716258091e-65;2,15271854467946e-61;0,847;0,777;1;All_Others;0,75
SEC61B;0,675376411702551;6,96154383225818e-59;1,26435559081473e-54;0,754;0,624;1;All_Others;0,75
ATP5ME;0,699964938452952;5,33874349904078e-56;9,69622594295787e-52;0,794;0,686;1;All_Others;0,75
ATP5MF;0,668030598530224;7,94384395818055e-55;1,44276093968475e-50;0,778;0,683;1;All_Others;0,75
MSN;0,585039855889286;2,90820645526751e-54;5,28188456405685e-50;0,799;0,677;1;All_Others;0,75
NDUFA1;0,617802337878494;2,30604044540835e-50;4,18823065695065e-46;0,816;0,748;1;All_Others;0,75
GPX4;0,516797604900979;1,34622198761529e-40;2,44500837390689e-36;0,818;0,757;1;All_Others;0,75
HIGD2A;0,556145176293614;5,38587620938561e-40;9,78182837148614e-36;0,825;0,733;1;All_Others;0,75
PSMA7;0,50576939336104;1,974404391215e-28;3,58591325532469e-24;0,756;0,699;1;All_Others;0,75
H1-10;0,572056558539679;7,14620350441336e-14;1,29789348047155e-09;0,764;0,721;1;All_Others;0,75
FCN1;2,01200323309015;0;0;0,995;0,249;2;All_Others;0,75
